"","genes","logFC","logCPM","F","PValue","FDR"
"4462","ENSMUSG00000093909",-0.0302008591131432,0.63706786184337,0.00509729332579029,0.943463319728455,0.986101479249793
"4463","ENSMUSG00000094066",-0.187432620854899,2.92505105451044,1.48062076891642,0.231295925106469,0.684202823418794
"4464","ENSMUSG00000096826",-0.795890761582995,2.93115467056242,6.04181210882381,0.0187191383242841,0.47015672012166
"4465","ENSMUSG00000078735",0.0808508746594118,1.20932622913275,0.0803395387374984,0.778399981847261,0.942918389277844
"4466","ENSMUSG00000071005",-0.273456978433025,0.420522458291324,0.411252340851547,0.525242893971687,0.853908223963961
"4467","ENSMUSG00000094686",0.0200062561789612,-1.0579468445211,0.000694718287251912,0.97911223869449,0.995878960465877
"4468","ENSMUSG00000078722",-0.807485720592247,-1.23636550068662,0.539443325176665,0.467240966979153,0.828317904548989
"4469","ENSMUSG00000078721",-0.255181727824218,2.24775355330648,2.19346084071946,0.146968803574578,0.611477654569899
"4470","ENSMUSG00000036062",0.05783283278268,7.78028661541355,0.43373975128211,0.514191384862557,0.848111185484653
"4471","ENSMUSG00000036052",-0.148614903527035,6.87844730782432,1.00899505357551,0.321594778525864,0.751567372015798
"4472","ENSMUSG00000028451",0.192057130165196,6.08444804602633,4.41929676677047,0.0423208952083025,0.499867253914365
"4473","ENSMUSG00000028452",0.126997254379367,7.76416622168005,2.72867095759616,0.106928972514283,0.582385501590354
"4474","ENSMUSG00000028453",-0.272978274934902,3.46654231796505,2.81393760417923,0.101783100274887,0.57915665652871
"4475","ENSMUSG00000028454",-0.0205824866664362,5.06883724219513,0.0588878231020984,0.809587606605661,0.95266645703011
"4476","ENSMUSG00000028455",-0.0613703498338119,5.78093829649045,0.604597496420053,0.441717269636418,0.816284717292156
"4477","ENSMUSG00000036002",-0.0399347189573045,5.38215414576688,0.156769316936607,0.694396957670647,0.916720610225219
"4478","ENSMUSG00000096974",-0.290100640281161,2.5385686977398,2.20136881692543,0.146262404406018,0.610357583164103
"4479","ENSMUSG00000028456",-0.196871383119409,4.07095754032993,0.815788359746381,0.372191802184181,0.781896129232241
"4480","ENSMUSG00000028457",-0.107313957504395,-0.349657883753739,0.0693546526770286,0.793723386105755,0.947465518952177
"4481","ENSMUSG00000035969",0.13465119757222,7.43949095608291,2.09637460310094,0.155975460830628,0.618446872071827
"4482","ENSMUSG00000042788",-0.638926282950969,1.19887941948092,3.29208041789967,0.077637706301953,0.551545297764532
"4483","ENSMUSG00000028458",0.301669548501468,7.02743627018414,7.68091997324987,0.00864369344404698,0.457756028450327
"4484","ENSMUSG00000028459",0.253253252657664,6.17081472003641,5.00980384741373,0.0312359096588908,0.486719537961844
"4485","ENSMUSG00000028461",0.168630092533835,4.40553554546523,1.80782814021939,0.186862478334257,0.649626821461953
"4486","ENSMUSG00000051517",-0.588919915956997,1.14763048217511,3.24163019071456,0.0798535398872315,0.553806714703919
"4487","ENSMUSG00000087142",0.133891447306893,0.0517780967011616,0.108296601834626,0.743926512228996,0.933204170179367
"4488","ENSMUSG00000028463",-0.19785349073723,0.40501523713957,0.383839331650696,0.539309606942237,0.858648699732622
"4489","ENSMUSG00000028464",0.151228910035542,3.79116054006535,0.906719257054549,0.347096451340571,0.769913681722597
"4490","ENSMUSG00000028465",-0.0218461922205239,5.94911424932956,0.0760997742311129,0.784171820690585,0.943967418108427
"4491","ENSMUSG00000028466",0.0181717030312695,5.84175376530437,0.046418587346857,0.830586638027217,0.958399519266025
"4492","ENSMUSG00000028467",-0.0159239804104817,6.52197091925353,0.0388353599715614,0.844841609262187,0.961824470727448
"4493","ENSMUSG00000028468",0.0618441955128253,6.07657552515064,0.489367179153111,0.488535473660589,0.837520139095022
"4494","ENSMUSG00000078719",0.341153870262839,3.85376674857689,7.53723440485794,0.00923330798833575,0.457756028450327
"4495","ENSMUSG00000092675",0.0677341672063163,1.36138801653891,0.0626278949391393,0.803758438764144,0.950967481289621
"4496","ENSMUSG00000086043",0.0566640577062005,3.24949493358457,0.149703277282546,0.701010624248702,0.918667971560387
"4497","ENSMUSG00000028469",-0.203523450967396,5.72902054961715,4.86652149201311,0.0335985847396574,0.492183141224899
"4498","ENSMUSG00000066196",-0.679788213162226,1.98663966095567,8.18741911970277,0.00686658208274658,0.457756028450327
"4499","ENSMUSG00000028470",0.0611303434282876,4.28479151597742,0.208093539475495,0.650902193815313,0.902336194714389
"4500","ENSMUSG00000043633",-0.330257244317997,5.57445726615477,3.26856651186565,0.0786617724414449,0.552520121187329
"4501","ENSMUSG00000043770",-0.317802936615895,5.45791449842415,2.49112253251662,0.12290670245586,0.594412285713786
"4502","ENSMUSG00000078716",0.229343541959716,6.52133370622017,4.94794087478605,0.0322330180511601,0.487891161113116
"4503","ENSMUSG00000088947",-0.0225788992493909,0.0766264373553022,0.00505885595392813,0.943676517179522,0.986101479249793
"4504","ENSMUSG00000071001",0.00530423903183651,-0.0658509945248352,0.00019279600020299,0.988995410702781,0.998207889611209
"4505","ENSMUSG00000028475",0.0197066245600624,-0.0997405137410998,0.00467981126420701,0.970687899899577,0.992343721662351
"4506","ENSMUSG00000028476",-0.435913563816119,2.79045235242429,4.31035526518142,0.044803183642149,0.504604665061158
"4507","ENSMUSG00000028480",0.104331084405357,2.19138779972846,0.287381325275695,0.59507584935801,0.881891073970488
"4508","ENSMUSG00000028478",0.0807652028480658,7.5264852927083,0.991131891710763,0.325859843744931,0.753639528145757
"4509","ENSMUSG00000028479",0.157657026109542,5.26601743218255,4.0596558416928,0.0511459531831261,0.516372622481381
"4510","ENSMUSG00000035696",0.0243369316118837,4.15390268412804,0.0610755585293322,0.806154785016118,0.951751398992237
"4511","ENSMUSG00000035683",0.217523841678428,0.0798037479257134,0.261044053509673,0.612404928959574,0.888099934180762
"4512","ENSMUSG00000035649",-0.375633363088302,4.87782800361168,2.50674045902258,0.121775775854107,0.594412285713786
"4513","ENSMUSG00000035637",-0.00419247442508104,5.43270074724983,0.00202444866709436,0.964351429905949,0.989767971136267
"4514","ENSMUSG00000049657",-0.0871600554711054,3.275317707939,0.363366946787191,0.550278019850117,0.863797074189188
"4515","ENSMUSG00000070997",-0.041191083144869,-0.2278251110205,0.0122642926831813,0.912410948419877,0.978192260781124
"4516","ENSMUSG00000028318",-0.0486928303906673,2.53331565060547,0.0854531076806831,0.771653783826229,0.940087545359137
"4517","ENSMUSG00000048232",-0.0155284325651454,5.74439476772377,0.0330820721885419,0.856654794543795,0.965271139356103
"4518","ENSMUSG00000078713",-0.361949049638722,4.55822832117402,3.70017752355907,0.062038724074991,0.533023020953536
"4519","ENSMUSG00000035615",-0.0338529715153241,3.45070198180134,0.0567156514516215,0.813063575376667,0.953903019462589
"4520","ENSMUSG00000035601",-0.128903674195666,3.20763797440166,1.1684236416746,0.286642244771164,0.729425993349579
"4521","ENSMUSG00000028322",0.0583644467107369,3.53016691816562,0.180096734094921,0.673719946637076,0.909489375738539
"4522","ENSMUSG00000035572",0.0889162439790928,3.62924470809908,0.824585083616533,0.369653804840214,0.780929322458026
"4523","ENSMUSG00000045973",-0.0643617606269678,6.17442130296809,1.06870961185289,0.307871752189887,0.742426661523121
"4524","ENSMUSG00000044813",0.147885586272984,5.36167178444935,1.68236099975208,0.202551020824379,0.661657710093698
"4525","ENSMUSG00000081559",0.152207589405597,2.35528985547414,0.369117455614574,0.547154969804281,0.862270839867204
"4526","ENSMUSG00000085980",-0.467485496258626,0.593024040490309,3.13461221922062,0.0847928064713215,0.561178931158106
"4527","ENSMUSG00000035561",0.193906022130864,3.72479054548787,2.63722638554644,0.11278019598729,0.582569070912075
"4528","ENSMUSG00000035551",0.174762562201776,3.11824867437356,1.1538270798317,0.289626852234175,0.730520534365592
"4529","ENSMUSG00000035539",-0.882497134726312,0.391872968807275,4.4360115133717,0.04195357625763,0.499867253914365
"4530","ENSMUSG00000035517",-0.0105163791556423,4.89350377265832,0.0171702808629592,0.896449191605719,0.974832740309881
"4531","ENSMUSG00000028328",-0.152403039601924,5.80863689824421,2.25163846228266,0.141863555758135,0.606992525968209
"4532","ENSMUSG00000035495",-0.0212468863630895,5.25516038749525,0.0448062952018634,0.833509212940077,0.958614380237775
"4533","ENSMUSG00000028330",0.0544955281578481,5.32533190776221,0.67967486026123,0.414922610526808,0.80305071615492
"4534","ENSMUSG00000028329",0.0469362128572196,3.84405065139512,0.187085036561335,0.667836305177618,0.907833054444891
"4535","ENSMUSG00000087383",-0.241440828271665,-0.761816368694698,0.230993313098002,0.633586157781991,0.896543311146333
"4536","ENSMUSG00000028331",-0.125864587262396,0.554453561042997,0.185323720106252,0.669306726237609,0.907984735112828
"4537","ENSMUSG00000028333",0.0338560131388566,6.34507371475812,0.166697781483435,0.685390215618562,0.912562730175862
"4538","ENSMUSG00000028334",0.187321359536838,4.33265463092348,2.4770999593266,0.123932420202141,0.594412285713786
"4539","ENSMUSG00000039853",0.853762905843587,0.0985752571475082,4.25678566728814,0.0460820869429259,0.506694558014049
"4540","ENSMUSG00000085990",0.10952759919317,2.65933365094332,0.472554011894238,0.49605309555504,0.841141030567612
"4541","ENSMUSG00000028337",0.0481676477194364,4.62407014094089,0.289962107317512,0.593433568713628,0.880980986809986
"4542","ENSMUSG00000039813",-0.288712401581855,2.19904817136755,1.94428779853705,0.171427201531489,0.635067586462444
"4543","ENSMUSG00000039809",0.079504340613419,6.89185760792841,0.401405787146157,0.530217542767812,0.855730287452432
"4544","ENSMUSG00000066191",-0.0937327455287919,3.75435831983516,0.738931382170022,0.395476743133358,0.793061394768923
"4545","ENSMUSG00000039774",-0.307555965776986,1.07071166147335,1.54780714648716,0.221195760107558,0.67718139729005
"4546","ENSMUSG00000028339",-0.486456839815375,2.83807537355499,6.31994949068697,0.0163653288987138,0.464556834525118
"4547","ENSMUSG00000007613",-0.0217555562520686,3.41213922077588,0.0243898484698401,0.876736494683731,0.969729422795763
"4548","ENSMUSG00000081152",-0.039574232168054,-0.90866939000609,0.00342341492610481,0.953653752473367,0.988095623467717
"4549","ENSMUSG00000039740",0.0644337029025863,6.82959631847514,0.896539520371931,0.349785509858966,0.771548592113759
"4550","ENSMUSG00000053317",-0.184520368262843,4.32224641435808,1.48168043293438,0.231132234782033,0.684202823418794
"4551","ENSMUSG00000028341",-0.281316048973163,3.99431446126559,0.631685557489477,0.431749570667024,0.810772946187522
"4552","ENSMUSG00000061455",-0.151761720732585,3.84280709424327,1.1917347718106,0.281958496194721,0.725912500413346
"4553","ENSMUSG00000028343",0.0528193159846324,4.38954093180293,0.364904498849217,0.549439687697572,0.863677983304144
"4554","ENSMUSG00000028344",-0.265748638258906,3.28436331625725,1.95729247320865,0.170037139530587,0.634207555323001
"4555","ENSMUSG00000081953",-0.0290953567560848,3.77551625893801,0.0733478141913946,0.788011528473154,0.944619954322395
"4556","ENSMUSG00000028345",-0.0970942861661017,3.42196090869009,0.368396111088362,0.547544884988723,0.862581010676009
"4557","ENSMUSG00000039693",0.0188393997552815,3.49841047050565,0.026533205929631,0.871481348897193,0.967841445500879
"4558","ENSMUSG00000028347",-0.0378012860113628,6.17316972259884,0.215758936162747,0.64498172054953,0.901105581348957
"4559","ENSMUSG00000028348",-0.469558845025151,-0.10702245676319,1.22834112356889,0.274802223700098,0.72067070936762
"4560","ENSMUSG00000063446",0.017740152009173,5.26465671003839,0.0265434142419732,0.871456851955517,0.967841445500879
"4561","ENSMUSG00000044018",-0.178046361658305,4.62269598963767,3.69051726806803,0.0623649189240364,0.533023020953536
"4562","ENSMUSG00000039634",-0.324788549052173,2.18620050694994,1.78062558182568,0.190135595187979,0.652583449809848
"4563","ENSMUSG00000028307",-0.34043244982991,1.03783767136368,0.995174304358032,0.32488797842376,0.753189034294688
"4564","ENSMUSG00000039611",0.0893841634484183,5.93570088867677,1.20898751012924,0.278555982686401,0.723293608227631
"4565","ENSMUSG00000028309",-0.0873350514174515,4.52625682184363,0.745717158353638,0.393336649219702,0.792433134128068
"4566","ENSMUSG00000039579",0.110475214046025,4.47302767670958,0.954988965043671,0.334727903223235,0.759663890696237
"4567","ENSMUSG00000019836",0.21422944106652,1.27848297045491,0.282980236779253,0.597898604082569,0.883717762006843
"4568","ENSMUSG00000028312",-0.064799350152544,1.90735109141462,0.0897386469383986,0.766167216975091,0.938385590338714
"4569","ENSMUSG00000015247",0.020909617154116,3.154688311699,0.0392594297837606,0.844008022012324,0.961797707284023
"4570","ENSMUSG00000015243",-0.200393463411079,3.88552472525572,1.34466252776776,0.253558663165974,0.703803925522412
"4571","ENSMUSG00000086267",0.15550996703049,0.121999021247372,0.155727879537285,0.695360724278349,0.916720610225219
"4572","ENSMUSG00000028412",0.0513140833540102,6.28626528675803,0.200423752151687,0.656959907829503,0.904312996134823
"4573","ENSMUSG00000084970",0.184336182304883,3.72289595371491,1.49591770926899,0.22894685692615,0.682640553043803
"4574","ENSMUSG00000054752",-0.359479857973405,3.65768910302463,10.9108877000965,0.00211120745957549,0.457756028450327
"4575","ENSMUSG00000028414",0.121869525585586,4.66047463437218,0.801603962337517,0.37633710858216,0.784496098920973
"4576","ENSMUSG00000028420",-0.143607588538732,3.11770482078982,1.30029359946553,0.261405158500334,0.709592763148906
"4577","ENSMUSG00000060206",-0.0891193222645524,4.98074514225147,0.527981927879471,0.471977401872201,0.831088110986
"4578","ENSMUSG00000028426",0.0865128350421377,7.16905694589221,1.78075213486391,0.190120208698753,0.652583449809848
"4579","ENSMUSG00000003032",0.269319550431826,2.82993597276386,2.806419090436,0.102225337033533,0.579449238886515
"4580","ENSMUSG00000028431",-0.111499282842011,5.17016276445011,2.08354163705202,0.157213857610237,0.620028304375058
"4581","ENSMUSG00000038827",-0.0453849048327386,3.94081878288972,0.138043421384302,0.712329303690457,0.92287177207089
"4582","ENSMUSG00000038816",-0.542760784595463,3.3963462410036,7.85871141176634,0.00796940134611848,0.457756028450327
"4583","ENSMUSG00000055296",-0.250958717348523,4.68162041126792,3.79062465531415,0.0590747734491787,0.528791264776795
"4584","ENSMUSG00000045589",0.0381000200600803,6.8413125849946,0.0881893237938228,0.768133914060136,0.939175911099286
"4585","ENSMUSG00000028434",-0.142495363068106,4.33281404311672,1.35458130866557,0.25184563641712,0.701963599111429
"4586","ENSMUSG00000038764",-0.00234548807202414,4.37533564974033,0.000243591703077049,0.987630495580552,0.998098444928421
"4587","ENSMUSG00000095042",-0.0496979843153239,9.12480547817646,0.151328230388999,0.699473989579925,0.918163915827636
"4588","ENSMUSG00000090053",0.271821517427192,1.11754914142016,0.480090555523976,0.492659110530721,0.839901789269909
"4589","ENSMUSG00000052117",0.63074239783994,-0.683726525542565,1.20484461023469,0.279368142965652,0.723588383444194
"4590","ENSMUSG00000028367",-0.156052727717861,5.76703086397828,0.85810201719983,0.360206107605461,0.775126562565972
"4591","ENSMUSG00000028369",0.0670350791293865,-0.265273848194939,0.0230303731683312,0.880193297177947,0.971236532317357
"4592","ENSMUSG00000057280",-0.622612042112853,-0.330331959659911,2.2177736614432,0.144809618157703,0.609263572197069
"4593","ENSMUSG00000038668",0.0517209904288214,5.24097728549374,0.1036193975337,0.749319968587629,0.935061105626747
"4594","ENSMUSG00000050812",0.00822780717024124,5.34924735247869,0.00622048128205174,0.937556234304776,0.984730983702075
"4595","ENSMUSG00000038630",0.177468334196921,1.11601440662121,0.117602856340948,0.733568008406998,0.930643838476684
"4596","ENSMUSG00000028378",0.412001315197596,0.480794825480599,2.1076916759894,0.154892865587204,0.61806752700113
"4597","ENSMUSG00000070972",-0.36353710228661,1.57446247506284,2.05303408534255,0.160204673465542,0.624061756181422
"4598","ENSMUSG00000038607",0.373281552216415,0.236810420760398,0.980242871323099,0.328497494064827,0.755994249691349
"4599","ENSMUSG00000028381",-0.170580293519515,5.40149544030322,4.84435057054128,0.0339812777125647,0.492183141224899
"4600","ENSMUSG00000038578",-0.119933012105924,3.18512075888333,0.497911404737851,0.484788802475697,0.836516789930361
"4601","ENSMUSG00000028382",0.0866043760017962,3.52032593496962,0.567844894437522,0.455831680312436,0.82260777568181
