"","A2011","A2012","A2013","A2014","A2015","A2001","A2003","A2002","A2004","A2005"
"Ak3",1565.4739941791,1426.69819278799,1569.79265970515,1570.48560662256,1621.0375158676,1529.81458911298,1671.76548591314,1897.84430487605,1574.67749237137,1583.5678257955
"1700018L02Rik",43.4329334935093,29.5470039926506,40.8892765268613,27.20361477161,48.1747332661384,46.1250629883311,44.542504443264,44.872535720296,40.5755713494815,43.1042441240511
"Gm9895",8.49774785742573,8.44200114075732,3.55558926320533,9.41663588248038,11.8323906267708,13.1785894252375,5.68627716296987,6.59890231180824,12.0863404019732,11.2892067943943
"Rcl1",490.036793111551,540.288073008469,521.782724375382,510.590923405603,474.140795829888,504.081045515333,518.398934690753,513.394599858681,505.89967682545,447.463105668721
"Mir101b",0,0,0,0,0,0,0,0,0,0
"Gm9883",0,2.11050028518933,0,0,0,0,8.5294157444548,6.59890231180824,0.863310028712372,1.02629152676312
"Jak2",639.219477719691,528.680321439927,552.005233112627,675.905197786925,615.284312592083,663.322334403619,659.608150904505,413.091284719196,541.295388002658,534.697885443587
"Insl6",9.44194206380637,10.5525014259467,3.55558926320533,6.27775725498692,10.1420491086607,10.9821578543645,9.47712860494978,9.23846323653154,10.3597203445485,8.21033221410498
"Rln1",24.5490493658966,17.9392524241093,17.7779463160266,16.7406860132984,17.7485859401562,31.8482577776572,10.4248414654448,9.23846323653154,13.812960459398,23.6047051155518
"5033414D02Rik",218.108861673927,246.928533367152,217.779842371326,268.897269088606,245.944690885022,239.411041225147,234.08507654226,166.292338257568,240.863498010752,220.652678254071
"Cd274",24.5490493658966,34.823254705624,96.8898074223452,37.6665435299215,49.0199040251934,37.3393367048395,48.3333558852439,31.6747310966796,66.4748722108527,54.3934509184455
"Pdcd1lg2",0.944194206380637,0,0,1.04629287583115,0,0,1.89542572098996,3.95934138708495,0,0
"A930007I19Rik",16.9954957148515,8.44200114075732,7.11117852641066,14.6481002616361,5.91619531338542,12.080373639801,12.3202671864347,10.5582436988932,12.0863404019732,7.18404068734185
"C030046E11Rik",321.970224375797,307.077791495048,373.33687263656,331.674841638475,361.733084875565,440.384529960018,434.0524901067,409.131943332111,373.813242432457,309.940041082463
"Ermp1",819.560571138393,747.117100957023,845.341347327067,760.654920729248,849.396612850335,843.429723215197,852.94157444548,894.811153481198,808.921496903493,824.112095990787
"Mlana",0,0,0,0,1.69034151811012,0,0,0,0,0
"9930021J03Rik",390.896401441584,473.807314025005,427.559608900441,450.952229483227,407.372305864539,419.518430036726,407.516530012841,358.980285762368,424.748534126487,397.174820857328
"Ranbp6",453.213219062706,443.205059889759,464.893296164097,433.165250594097,399.765769033043,446.973824672637,447.32047015363,440.806674428791,481.726996021504,427.963566660222
"Il33",745.913423040703,753.448601812591,712.006749956867,536.748245301381,867.145198790491,577.661503139575,634.967616531635,799.786960191159,764.892685439162,825.13838751755
"Trpd52l3",0,0,0,0,0,0,0,0,0,0
"Uhrf2",706.257266372716,623.652834273447,568.005384797051,732.405013081807,682.897973316488,665.518765974491,710.784645371234,479.080307837278,749.353104922339,649.642536441056
"Gldc",494.757764143454,505.464818302845,504.893675375157,545.118588308031,546.825481108623,564.482913714338,489.967548875904,549.028672342446,517.122707198711,510.066888801272
"Gm6635",0,0,0,0,0,0,0,0,0,0
"Mbl2",0,0,0,0,2.53551227716518,2.19643157087291,0.947712860494978,0,0,0
"Gm19602",0,0,0,0,0,0,0,0,0,0
"Ppp1r2-ps3",1.88838841276127,0,0.888897315801332,0,1.69034151811012,0,0,0,0,0
"Dkk1",0,0,0,0,0,0,0,0,0,1.02629152676312
"Prkg1",133.13138309967,85.4752615501679,78.2229637905172,98.3515303281284,95.5042957732217,120.80373639801,87.189583165538,106.902217451294,120.863404019732,59.5249085522611
"Gm6642",0,0,0,0,0,3.29464735630936,0,0,0,0
"Cstf2t",1141.53079551419,1171.32765828008,1235.56726896385,1283.80135864482,1120.69642650701,1239.88562175776,1246.2424115509,951.561713362748,1108.49007686669,1072.47464546746
"8430431K14Rik",0,0,0,1.04629287583115,0,0,0,0,0,0
"A1cf",0,0,0,0,0,0,0,0,0,0
"Asah2",107.638139527393,160.398021674389,151.112543686226,136.01807385805,128.465955376369,135.080541608684,174.379166331076,97.663754214762,151.942565053378,159.075186648284
"Sgms1",622.22398200484,482.249315165762,440.004171321659,505.359459026447,547.670651867679,502.982829729896,554.412023389562,481.719868762002,502.446436710601,479.278142998378
"2700046G09Rik",103.86136270187,138.237768679901,113.778856422571,102.536701831453,105.646344881882,80.1697523368612,117.516394701377,44.872535720296,117.410163904883,97.4976950424966
"Minpp1",1101.8746388462,1217.75866455424,1183.12232733157,1242.99593648741,1179.85837964086,1100.41221700733,1221.60187717803,1263.0299024801,1179.2814992211,1139.18359470707
"Papss2",206.778531197359,219.49202965969,205.335279950108,176.823496015465,230.731617222031,204.268136091181,208.496829308895,286.392360332478,233.957017781053,204.232013825861
"Atad1",1320.92769472651,1382.37768679901,1335.1237683336,1465.85631903944,1348.04736069282,1238.78740597232,1397.87646923009,1207.59912306091,1316.54779378637,1295.17990677506
"Pten",2924.16945716083,2969.47390126139,2933.3611421444,3327.21134514307,2914.9939479809,3187.02220933659,3136.92956823838,3525.13361496796,2702.16038986973,2899.27356310582
"Rnls",55.7074581764576,80.1990108371946,54.2227362638813,70.1016226806872,62.5426361700744,60.401868199005,68.2353259556384,39.5934138708495,56.1151518663042,55.4197424452086
"Mir3970",0,0,0,0,0,0,0,0,0,0
"Lipo4",0,0,0,0,0,0,0,0,0,0
"Lipo1",125.577829448625,139.293018822496,144.001365159816,121.369973596414,144.524199798415,139.47340475043,125.098097585337,96.3439737524003,137.266294565267,138.549356113022
"Gm8978",0,0,0,0,0,0,0,0,0,0
"Lipo2",5.66516523828382,0,0.888897315801332,0,1.69034151811012,1.09821578543645,0,0,0.863310028712372,1.02629152676312
"LOC100503559",13.2187188893289,12.663001711136,26.66691947404,10.4629287583115,11.8323906267708,18.6696683524197,9.47712860494978,23.7560483225097,10.3597203445485,6.15774916057873
"Gm5097",0,0,0.888897315801332,0,0,0,0,0,0,0
"Lipf",0,0,0,0,0,0,0,2.6395609247233,0,0
"Lipk",0,0,0,0,0,0,0,0,0,0
"Lipn",0,0,0,0,0,0,0,0,0,0
"Lipm",0,0,0,0,0,0,0,0,1.72662005742474,0
"Ankrd22",0,0,2.666691947404,3.13887862749346,0.845170759055059,1.09821578543645,1.89542572098996,0,0,1.02629152676312
"Stambpl1",321.026030169417,307.077791495048,317.336341741076,303.424933991034,378.636500056667,331.661167201809,322.222372568293,304.869286805541,385.036272805718,360.228325893856
"Acta2",566.516523828382,393.60830318781,424.004019637235,439.443007849084,591.619531338542,541.420382220172,598.954527832826,853.897959147987,815.827977133192,431.042441240511
"Fas",52.8748755573157,23.2155031370826,30.2225087372453,55.4535224190511,43.9488794708631,42.8304156320217,35.0653758383142,14.5175850859781,33.6690911197825,36.9464949634724
"Ch25h",8.49774785742573,6.33150085556799,6.22228121060933,15.6943931374673,16.0582444220461,13.1785894252375,5.68627716296987,3.95934138708495,16.4028905455351,13.3417898479206
"Lipa",369.179934694829,308.133041637642,384.892537741977,333.767427390138,353.281377285015,260.27714114844,390.457698523931,306.189067267902,349.640561628511,333.544746198015
"Ifit2",135.019771512431,127.685267253955,162.668208791644,129.740316603063,147.904882834635,68.0893786970602,176.274592052066,126.698924386718,161.438975369214,143.680813746837
"Ifit3",218.108861673927,183.613524811472,167.11269537065,222.860382552036,261.157764548013,177.910957240706,193.333423540976,142.536289935058,163.165595426638,217.573803673782
"Gm14446",12.2745246829483,22.160252994488,39.1114818952586,17.7869788891296,36.3423426393676,27.4553946359114,29.3790986753443,11.8780241612548,31.9424710623578,24.6309966423149
"I830012O16Rik",135.019771512431,84.4200114075732,69.3339906325039,118.23109496892,139.453175244085,107.625146972773,101.405276072963,114.820900225463,88.9209329573744,123.154983211575
"2010002M12Rik",6.60935944466446,5.27625071297333,5.33338389480799,4.18517150332461,8.45170759055059,2.19643157087291,4.73856430247489,14.5175850859781,6.04317020098661,6.15774916057873
"Ifit1",43.4329334935093,39.0442552760026,75.5562718431132,49.1757651640642,60.8522946519643,50.5179261300769,80.5555931420731,64.6692426557208,59.5683919811537,49.2619932846299
"Slc16a12",36.8235740488448,25.326003422272,24.000227526636,46.0368865365707,34.6520011212574,34.0446893485301,38.8562272802941,31.6747310966796,17.2662005742474,26.6835796958412
"Pank1",213.387890642024,180.447774383688,151.112543686226,194.610474904594,185.092396233058,221.839588658164,187.647146378006,180.809923343546,224.460607465217,196.021681611756
"Mir107",0,0,0,0,0,0,0,0,0,0
"Kif20b",8.49774785742573,9.49725128335199,6.22228121060933,7.32405013081807,10.1420491086607,9.88394206892809,0.947712860494978,6.59890231180824,15.5395805168227,1.02629152676312
"Mir1950",2.83258261914191,0,0,0,0,0,0,0,0,0
"Htr7",218.108861673927,269.08878636164,271.113681319406,125.555145099738,207.912006727545,181.205604597015,245.457630868199,253.397848773436,367.770072231471,263.756922378122
"Rpp30",261.541795167436,293.359539641317,249.780145740174,244.83253294449,247.635032403132,239.411041225147,244.509918007704,250.758287848713,232.230397723628,301.729708868358
"Ankrd1",0,1.05525014259467,1.77779463160266,0,1.69034151811012,0,0.947712860494978,0,5.17986017227423,0
"Gm19263",0,3.165750427784,0,0,1.69034151811012,0,0.947712860494978,2.6395609247233,0,0
"Pcgf5",83.089090161496,77.0332604094106,64.8895040534972,64.8701583015315,88.7429297007812,61.5000839844415,79.6078802815782,80.5066082040606,93.2374831009362,76.9718645072342
"F530104D19Rik",0,0,0,1.04629287583115,0,1.09821578543645,0.947712860494978,1.31978046236165,1.72662005742474,0
"Hectd2",35.8793798424642,22.160252994488,27.5558167898413,34.527664902428,27.0454642897619,35.1429051339665,63.4967616531635,42.2329747955728,44.8921214930434,22.5784135887887
"1500017E21Rik",1.88838841276127,3.165750427784,2.666691947404,1.04629287583115,6.76136607244047,8.78572628349164,5.68627716296987,11.8780241612548,4.31655014356186,4.10516610705249
"Ppp1r3c",455.101607475467,605.713581849338,644.450553955966,475.016965627343,636.41358156846,584.250797852194,587.581973506886,728.51881522363,786.475436156971,564.460339719717
"Tnks2",1742.03831077228,1627.19571988097,1688.01600270673,1777.65159603713,1626.10854042193,1722.00235156436,1761.79820766016,2074.69488683251,1614.38975369214,1558.93682915318
"Fgfbp3",214.332084848405,178.337274098498,168.890490002253,227.04555405536,253.551227716518,188.89311509507,173.431453470581,184.769264730631,230.503777666203,207.310888406151
"Btaf1",403.170926124532,318.685543063589,329.780904162294,431.072664842435,395.539915237768,384.375524902759,397.091688547396,192.687947504801,394.532683121554,362.280908947382
"Cpeb3",332.356360645984,382.000551619269,391.114818952586,380.85060680254,368.494450948006,507.375692871642,571.470854878472,605.779232223997,550.791798318494,355.09686826004
"A330032B11Rik",0.944194206380637,1.05525014259467,4.44448657900666,9.41663588248038,3.38068303622024,5.49107892718227,10.4248414654448,1.31978046236165,7.76979025841135,5.13145763381561
"5-Mar",1457.8358546517,1408.75894036388,1526.23669123089,1549.55974910594,1427.493412044,1548.4842574654,1534.34712114137,1467.59587414615,1300.14490324083,1387.54614418374
"4931408D14Rik",3.77677682552255,5.27625071297333,9.77787047381465,17.7869788891296,9.29687834960565,3.29464735630936,15.1634057679197,11.8780241612548,5.17986017227423,6.15774916057873
"Ide",512.697454064686,493.857066734303,526.227210954389,486.526187261486,524.851041373192,578.759718925012,607.483943577281,593.901208062742,519.712637284848,566.512922773243
"Kif11",33.9909914297029,34.823254705624,24.000227526636,27.20361477161,25.3551227716518,28.5536104213478,30.3268115358393,15.8373655483398,33.6690911197825,24.6309966423149
"Hhex",48.1539045254125,77.0332604094106,64.0006067376959,46.0368865365707,88.7429297007812,36.241120919403,29.3790986753443,88.4252909782304,75.1079724979764,56.4460339719717
"Exoc6",341.798302709791,311.298792065426,346.66995316252,331.674841638475,282.28703352439,366.804072335776,325.065511149778,431.568211192259,312.518230393879,267.862088485175
"Cyp26c1",1.88838841276127,0,0,0,4.2258537952753,3.29464735630936,2.84313858148493,1.31978046236165,0,0
"Cyp26a1",16.9954957148515,2.11050028518933,5.33338389480799,5.23146437915576,6.76136607244047,5.49107892718227,2.84313858148493,0,5.17986017227423,10.2629152676312
"Myof",68.9261770657865,56.9835077001119,77.3340664747159,68.0090369290249,50.7102455433036,47.2232787737675,54.9673459087087,47.5120966450193,49.2086716366052,43.1042441240511
"I830134H01Rik",0.944194206380637,1.05525014259467,2.666691947404,3.13887862749346,2.53551227716518,2.19643157087291,2.84313858148493,0,0,2.05258305352624
"Cep55",5.66516523828382,6.33150085556799,9.77787047381465,3.13887862749346,3.38068303622024,6.58929471261873,0.947712860494978,0,12.0863404019732,6.15774916057873
"O3far1",0.944194206380637,3.165750427784,0,5.23146437915576,4.2258537952753,1.09821578543645,0,3.95934138708495,0,2.05258305352624
"Rbp4",287.979232946094,306.022541352453,312.002957846268,419.563443208292,331.306937549583,312.99149884939,356.340035546112,356.340724837645,247.769978240451,343.807661465646
"Pde6c",2.83258261914191,0,1.77779463160266,8.37034300664922,5.07102455433036,2.19643157087291,6.63399002346485,0,0.863310028712372,1.02629152676312
"5730455O13Rik",387.119624616061,380.945301476674,381.336948478771,375.619142423384,398.075427514933,399.750545898869,354.444609825122,372.178090385985,368.633382260183,385.885614062934
"Lgi1",1775.0851079956,1740.1074851386,1901.35135849905,1951.3362134251,1872.05323130696,1993.26165056717,2030.94866004074,2057.53774082181,1797.41147977916,1934.55952794849
"Tmem20",11.3303304765676,34.823254705624,22.2224328950333,25.1110290199477,37.1875133984226,23.0625314941655,25.5882472333644,9.23846323653154,18.9928206316722,29.7624542761305
"Plce1",216.220473261166,163.563772102173,192.890717528889,136.01807385805,181.711713196838,186.696683524197,187.647146378006,306.189067267902,246.906668211739,183.706183290599
"Noc3l",206.778531197359,206.829027948554,199.112998739498,211.351160917893,246.789861644077,246.000335937766,219.869383634835,104.26265652657,256.403078527575,200.126847718809
"Tbc1d12",181.285287625082,180.447774383688,168.001592686452,200.888232159581,193.544103823609,203.169920305744,174.379166331076,175.530801494099,235.683637838478,169.338101915915
"Hells",16.9954957148515,6.33150085556799,14.2223570528213,12.5555145099738,15.2130736629911,21.9643157087291,19.9019700703945,7.91868277416989,12.9496504306856,11.2892067943943
"Cyp2c55",0,0,0,0,0.845170759055059,0,0,0,2.58993008613712,4.10516610705249
"Cyp2c65",1.88838841276127,1.05525014259467,0,0,2.53551227716518,0,0,0,1.72662005742474,0
"Cyp2c66",0,0,0,0,0,0,0,0,0,0
"Cyp2c53-ps",0,0,0,0,0,0,0,0,0,0
"Cyp2c29",0,0,0,0,0,0,0,0,0,0
"Cyp2c38",0,0,0,0,0,0,0,0,0,0
"Cyp2c39",0,0,0,0,0,0,0,0,0,0
"Cyp2c67",0,0,0,0,0,0,0,0,0,0
"Cyp2c68",0,0,0.888897315801332,0,0,0,0,0,0,0
"Cyp2c40",0,0,0,0,0,0,0,0,0,0
"Cyp2c69",0,0,0,0,0,0,0,0,0,0
"Cyp2c37",0,0,0,0,0,0,0,0,0,0
"Cyp2c54",0,0,0,0,0,0,0,0,0,0
"Cyp2c50",0,0,0,0,0,0,0,0,0,0
"Cyp2c70",0,0,0,0,0,0,0,0,0,0
"Pdlim1",173.731733974037,124.519516826171,146.66805710722,225.999261179529,188.473079269278,152.651994175667,147.843206237217,100.303315139485,102.733893416772,132.391606952443
"Sorbs1",2172.59086888185,2130.55003789863,2071.1307458171,2160.59478859133,2266.74797578567,2149.20829209914,2449.83774437952,2581.49058437938,2731.51293084595,2036.16238909803
"Aldh18a1",617.503010972937,536.06707243809,525.338313638587,577.553667458796,537.528602759018,548.009676932791,569.575429157482,555.627574654254,511.079536997724,526.487553229482
"Tctn3",351.240244773597,442.149809747165,347.558850478321,402.822757194994,466.534258998393,444.777393101764,482.385845991944,341.823139751667,404.892403466103,442.331648034906
"Entpd1",316.305059137513,291.249039356128,287.11383300383,239.601068565334,285.66771656061,297.616477853279,321.274659707798,424.969308880451,297.841959905768,346.886536045935
"Cc2d2b",1.88838841276127,1.05525014259467,2.666691947404,4.18517150332461,5.91619531338542,0,1.89542572098996,1.31978046236165,0.863310028712372,2.05258305352624
"Ccnj",214.332084848405,216.326279231906,215.113150423922,240.647361441165,186.782737751168,259.178925363003,188.594859238501,183.449484268269,186.474966201872,185.758766344125
"E030044B06Rik",0,0,0,0,0,0,0,0,0,1.02629152676312
"Zfp518a",73.6471480976897,97.0830131187092,62.2228121060933,85.7960158181545,67.6136607244048,73.5804576242425,69.1830388161334,54.1109989568276,83.7410727851001,72.8666984001817
"Blnk",163.34559770385,111.856515115035,104.000985948756,191.471596277101,152.975907388966,184.500251953324,135.522939050782,138.576948547973,64.7482521534279,99.5502780960229
"A130015J22Rik",2.83258261914191,1.05525014259467,0.888897315801332,0,8.45170759055059,5.49107892718227,1.89542572098996,5.27912184944659,0,1.02629152676312
"LOC100861913",2.83258261914191,2.11050028518933,2.666691947404,10.4629287583115,0,8.78572628349164,1.89542572098996,0,6.90648022969898,3.07887458028937
"Dntt",0.944194206380637,5.27625071297333,0,0,3.38068303622024,1.09821578543645,1.89542572098996,5.27912184944659,0,0
"Opalin",822.393153757535,1173.43815856527,1131.5662830151,704.155105434366,910.248907502299,754.474244594844,839.673594398551,809.02542342769,1223.31031068543,916.478333399468
"Tll2",8.49774785742573,5.27625071297333,8.00007584221199,5.23146437915576,12.6775613858259,10.9821578543645,4.73856430247489,17.1571460107014,2.58993008613712,12.3154983211575
"Tm9sf3",2459.62590762156,2544.20809379574,2328.91096739949,2474.48265134068,2371.5491499085,2293.07455999132,2376.86385412141,2142.00369041296,2639.13875777372,2247.57844361124
"Pik3ap1",26.4374377786578,40.0995054185973,64.0006067376959,52.3146437915576,50.7102455433036,31.8482577776572,59.7059102111836,81.8263886664222,41.4388813781939,48.2357017578667
